,PHU_orig,PHU_dest,week,flow
727,2226,2247,2020-11-23,960.0
728,2226,2247,2020-11-30,710.0
729,2226,2247,2020-12-07,250.0
730,2226,2247,2020-12-14,680.0
731,2226,2247,2020-12-21,1650.0
732,2226,2247,2020-12-28,800.0
733,2226,2249,2020-01-06,130.0
734,2226,2249,2020-01-20,150.0
735,2226,2249,2020-01-27,60.0
736,2226,2249,2020-02-03,360.0
737,2226,2249,2020-02-10,110.0
738,2226,2249,2020-02-17,30.0
739,2226,2249,2020-02-24,90.0
740,2226,2249,2020-03-02,200.0
741,2226,2249,2020-03-09,420.0
742,2226,2249,2020-03-16,320.0
743,2226,2249,2020-03-23,70.0
744,2226,2249,2020-04-06,30.0
745,2226,2249,2020-04-27,100.0
746,2226,2249,2020-05-18,170.0
747,2226,2249,2020-05-25,50.0
748,2226,2249,2020-06-01,50.0
749,2226,2249,2020-06-08,40.0
750,2226,2249,2020-06-15,210.0
751,2226,2249,2020-06-22,120.0
752,2226,2249,2020-07-06,50.0
753,2226,2249,2020-07-13,50.0
754,2226,2249,2020-07-20,320.0
755,2226,2249,2020-07-27,180.0
756,2226,2249,2020-08-03,420.0
757,2226,2249,2020-08-17,20.0
758,2226,2249,2020-08-24,290.0
759,2226,2249,2020-08-31,210.0
760,2226,2249,2020-09-07,100.0
761,2226,2249,2020-09-14,60.0
762,2226,2249,2020-09-21,30.0
763,2226,2249,2020-09-28,50.0
764,2226,2249,2020-10-05,100.0
765,2226,2249,2020-10-12,100.0
766,2226,2249,2020-10-19,100.0
767,2226,2249,2020-11-02,140.0
768,2226,2249,2020-11-09,90.0
769,2226,2249,2020-11-23,90.0
770,2226,2249,2020-12-07,260.0
771,2226,2249,2020-12-14,30.0
772,2226,2249,2020-12-28,80.0
773,2226,2251,2020-01-06,1010.0
774,2226,2251,2020-01-13,270.0
775,2226,2251,2020-01-20,430.0
776,2226,2251,2020-01-27,650.0
777,2226,2251,2020-02-03,610.0
778,2226,2251,2020-02-10,850.0
779,2226,2251,2020-02-17,1110.0
780,2226,2251,2020-02-24,390.0
781,2226,2251,2020-03-02,2250.0
782,2226,2251,2020-03-09,2180.0
783,2226,2251,2020-03-16,1380.0
784,2226,2251,2020-03-30,30.0
785,2226,2251,2020-04-06,460.0
786,2226,2251,2020-04-13,60.0
787,2226,2251,2020-04-27,590.0
788,2226,2251,2020-05-04,370.0
789,2226,2251,2020-05-11,90.0
790,2226,2251,2020-05-18,200.0
791,2226,2251,2020-05-25,390.0
792,2226,2251,2020-06-01,960.0
793,2226,2251,2020-06-08,850.0
794,2226,2251,2020-06-15,490.0
795,2226,2251,2020-06-22,470.0
796,2226,2251,2020-06-29,280.0
797,2226,2251,2020-07-06,1000.0
798,2226,2251,2020-07-13,570.0
799,2226,2251,2020-07-20,480.0
800,2226,2251,2020-07-27,780.0
801,2226,2251,2020-08-03,580.0
802,2226,2251,2020-08-10,680.0
803,2226,2251,2020-08-17,1540.0
804,2226,2251,2020-08-24,2010.0
805,2226,2251,2020-08-31,640.0
806,2226,2251,2020-09-07,660.0
807,2226,2251,2020-09-14,710.0
808,2226,2251,2020-09-21,1260.0
809,2226,2251,2020-09-28,630.0
810,2226,2251,2020-10-05,1030.0
811,2226,2251,2020-10-12,360.0
812,2226,2251,2020-10-19,310.0
813,2226,2251,2020-10-26,450.0
814,2226,2251,2020-11-02,320.0
815,2226,2251,2020-11-09,440.0
816,2226,2251,2020-11-16,90.0
817,2226,2251,2020-11-23,710.0
818,2226,2251,2020-11-30,410.0
819,2226,2251,2020-12-07,2730.0
820,2226,2251,2020-12-14,1170.0
821,2226,2251,2020-12-21,460.0
822,2226,2251,2020-12-28,170.0
823,2226,2253,2020-01-06,730.0
824,2226,2253,2020-01-13,380.0
825,2226,2253,2020-01-20,480.0
826,2226,2253,2020-01-27,600.0
827,2226,2253,2020-02-03,940.0
828,2226,2253,2020-02-10,400.0
829,2226,2253,2020-02-17,920.0
830,2226,2253,2020-02-24,160.0
831,2226,2253,2020-03-02,990.0
832,2226,2253,2020-03-09,1130.0
833,2226,2253,2020-03-16,1670.0
834,2226,2253,2020-03-23,1030.0
835,2226,2253,2020-03-30,280.0
836,2226,2253,2020-04-06,250.0
837,2226,2253,2020-04-13,300.0
838,2226,2253,2020-04-20,270.0
839,2226,2253,2020-04-27,400.0
840,2226,2253,2020-05-04,510.0
841,2226,2253,2020-05-11,370.0
842,2226,2253,2020-05-18,200.0
843,2226,2253,2020-05-25,670.0
844,2226,2253,2020-06-01,460.0
845,2226,2253,2020-06-08,390.0
846,2226,2253,2020-06-15,370.0
847,2226,2253,2020-06-22,340.0
848,2226,2253,2020-06-29,190.0
849,2226,2253,2020-07-06,870.0
850,2226,2253,2020-07-13,300.0
851,2226,2253,2020-07-20,520.0
852,2226,2253,2020-07-27,580.0
853,2226,2253,2020-08-03,290.0
854,2226,2253,2020-08-10,400.0
855,2226,2253,2020-08-17,470.0
856,2226,2253,2020-08-24,660.0
857,2226,2253,2020-08-31,440.0
858,2226,2253,2020-09-07,480.0
859,2226,2253,2020-09-14,350.0
860,2226,2253,2020-09-21,540.0
861,2226,2253,2020-09-28,430.0
862,2226,2253,2020-10-05,1220.0
863,2226,2253,2020-10-12,1050.0
864,2226,2253,2020-10-19,480.0
865,2226,2253,2020-10-26,250.0
866,2226,2253,2020-11-02,660.0
867,2226,2253,2020-11-09,220.0
868,2226,2253,2020-11-16,410.0
869,2226,2253,2020-11-23,780.0
870,2226,2253,2020-11-30,290.0
871,2226,2253,2020-12-07,1300.0
872,2226,2253,2020-12-14,1310.0
873,2226,2253,2020-12-21,1960.0
874,2226,2253,2020-12-28,1660.0
875,2226,2255,2020-01-06,100.0
876,2226,2255,2020-01-13,40.0
877,2226,2255,2020-01-20,40.0
878,2226,2255,2020-02-10,60.0
879,2226,2255,2020-02-17,100.0
880,2226,2255,2020-02-24,40.0
881,2226,2255,2020-03-02,190.0
882,2226,2255,2020-03-09,80.0
883,2226,2255,2020-03-16,60.0
884,2226,2255,2020-03-30,20.0
885,2226,2255,2020-06-08,90.0
886,2226,2255,2020-06-15,20.0
887,2226,2255,2020-06-22,110.0
888,2226,2255,2020-06-29,60.0
889,2226,2255,2020-07-13,20.0
890,2226,2255,2020-07-27,30.0
891,2226,2255,2020-08-03,90.0
892,2226,2255,2020-08-10,130.0
893,2226,2255,2020-08-17,180.0
894,2226,2255,2020-08-24,360.0
895,2226,2255,2020-09-07,70.0
896,2226,2255,2020-09-14,40.0
897,2226,2255,2020-09-21,80.0
898,2226,2255,2020-09-28,60.0
899,2226,2255,2020-11-02,150.0
900,2226,2255,2020-11-09,90.0
901,2226,2255,2020-11-16,40.0
902,2226,2255,2020-12-07,160.0
903,2226,2255,2020-12-21,150.0
904,2226,2255,2020-12-28,20.0
905,2226,2256,2020-01-06,1250.0
906,2226,2256,2020-01-13,700.0
907,2226,2256,2020-01-20,640.0
908,2226,2256,2020-01-27,1170.0
909,2226,2256,2020-02-03,670.0
910,2226,2256,2020-02-10,1650.0
911,2226,2256,2020-02-17,1880.0
912,2226,2256,2020-02-24,1090.0
913,2226,2256,2020-03-02,1920.0
914,2226,2256,2020-03-09,1350.0
915,2226,2256,2020-03-16,1970.0
916,2226,2256,2020-03-23,2130.0
917,2226,2256,2020-03-30,970.0
918,2226,2256,2020-04-06,840.0
919,2226,2256,2020-04-13,1030.0
920,2226,2256,2020-04-20,1210.0
921,2226,2256,2020-04-27,1330.0
922,2226,2256,2020-05-04,1230.0
923,2226,2256,2020-05-11,1400.0
924,2226,2256,2020-05-18,1330.0
925,2226,2256,2020-05-25,1880.0
926,2226,2256,2020-06-01,1570.0
927,2226,2256,2020-06-08,2210.0
928,2226,2256,2020-06-15,2100.0
929,2226,2256,2020-06-22,2150.0
930,2226,2256,2020-06-29,2760.0
931,2226,2256,2020-07-06,3220.0
932,2226,2256,2020-07-13,2580.0
933,2226,2256,2020-07-20,2880.0
934,2226,2256,2020-07-27,3290.0
935,2226,2256,2020-08-03,3390.0
936,2226,2256,2020-08-10,4020.0
937,2226,2256,2020-08-17,3280.0
938,2226,2256,2020-08-24,2870.0
939,2226,2256,2020-08-31,3350.0
940,2226,2256,2020-09-07,2990.0
941,2226,2256,2020-09-14,3160.0
942,2226,2256,2020-09-21,2780.0
943,2226,2256,2020-09-28,2660.0
944,2226,2256,2020-10-05,2980.0
945,2226,2256,2020-10-12,2960.0
946,2226,2256,2020-10-19,2630.0
947,2226,2256,2020-10-26,3100.0
948,2226,2256,2020-11-02,2730.0
949,2226,2256,2020-11-09,2840.0
950,2226,2256,2020-11-16,1830.0
951,2226,2256,2020-11-23,1590.0
952,2226,2256,2020-11-30,1690.0
953,2226,2256,2020-12-07,2260.0
954,2226,2256,2020-12-14,1500.0
955,2226,2256,2020-12-21,3680.0
956,2226,2256,2020-12-28,1530.0
957,2226,2257,2020-01-06,170.0
958,2226,2257,2020-01-13,110.0
959,2226,2257,2020-01-20,30.0
960,2226,2257,2020-02-03,150.0
961,2226,2257,2020-02-10,40.0
962,2226,2257,2020-02-17,30.0
963,2226,2257,2020-02-24,80.0
964,2226,2257,2020-03-02,480.0
965,2226,2257,2020-03-09,310.0
966,2226,2257,2020-03-16,290.0
967,2226,2257,2020-03-23,210.0
968,2226,2257,2020-03-30,110.0
969,2226,2257,2020-04-06,50.0
970,2226,2257,2020-04-13,60.0
971,2226,2257,2020-04-20,60.0
972,2226,2257,2020-04-27,70.0
973,2226,2257,2020-05-04,350.0
974,2226,2257,2020-05-11,20.0
975,2226,2257,2020-05-18,260.0
976,2226,2257,2020-05-25,330.0
977,2226,2257,2020-06-01,240.0
978,2226,2257,2020-06-08,130.0
979,2226,2257,2020-06-15,250.0
980,2226,2257,2020-06-22,210.0
981,2226,2257,2020-06-29,290.0
982,2226,2257,2020-07-06,230.0
983,2226,2257,2020-07-13,190.0
984,2226,2257,2020-07-20,390.0
985,2226,2257,2020-07-27,300.0
986,2226,2257,2020-08-03,510.0
987,2226,2257,2020-08-10,670.0
988,2226,2257,2020-08-17,230.0
989,2226,2257,2020-08-24,410.0
990,2226,2257,2020-09-07,180.0
991,2226,2257,2020-09-14,280.0
992,2226,2257,2020-09-21,470.0
993,2226,2257,2020-09-28,200.0
994,2226,2257,2020-10-05,170.0
995,2226,2257,2020-10-12,130.0
996,2226,2257,2020-10-19,320.0
997,2226,2257,2020-10-26,370.0
998,2226,2257,2020-11-02,160.0
999,2226,2257,2020-11-09,30.0
1000,2226,2257,2020-12-07,50.0
1001,2226,2257,2020-12-21,400.0
1002,2226,2257,2020-12-28,390.0
1003,2226,2258,2020-01-20,140.0
1004,2226,2258,2020-01-27,110.0
1005,2226,2258,2020-02-03,30.0
1006,2226,2258,2020-02-17,120.0
1007,2226,2258,2020-02-24,70.0
1008,2226,2258,2020-03-02,230.0
1009,2226,2258,2020-03-09,60.0
1010,2226,2258,2020-03-16,170.0
1011,2226,2258,2020-03-23,230.0
1012,2226,2258,2020-04-06,150.0
1013,2226,2258,2020-04-20,330.0
1014,2226,2258,2020-04-27,220.0
1015,2226,2258,2020-05-04,90.0
1016,2226,2258,2020-05-11,60.0
1017,2226,2258,2020-05-18,110.0
1018,2226,2258,2020-06-01,260.0
1019,2226,2258,2020-06-08,230.0
1020,2226,2258,2020-06-15,310.0
1021,2226,2258,2020-06-22,140.0
1022,2226,2258,2020-06-29,70.0
1023,2226,2258,2020-07-06,150.0
1024,2226,2258,2020-07-13,30.0
1025,2226,2258,2020-07-20,60.0
1026,2226,2258,2020-07-27,50.0
1027,2226,2258,2020-08-03,70.0
1028,2226,2258,2020-08-24,150.0
1029,2226,2258,2020-08-31,150.0
1030,2226,2258,2020-09-07,30.0
1031,2226,2258,2020-09-14,100.0
1032,2226,2258,2020-09-21,170.0
1033,2226,2258,2020-09-28,220.0
1034,2226,2258,2020-10-05,270.0
1035,2226,2258,2020-10-12,240.0
1036,2226,2258,2020-10-19,360.0
1037,2226,2258,2020-10-26,100.0
1038,2226,2258,2020-11-09,250.0
1039,2226,2258,2020-11-16,140.0
1040,2226,2258,2020-11-23,60.0
1041,2226,2258,2020-12-07,190.0
1042,2226,2258,2020-12-14,270.0
1043,2226,2258,2020-12-21,130.0
1044,2226,2258,2020-12-28,40.0
1045,2226,2260,2020-01-06,640.0
1046,2226,2260,2020-01-13,450.0
1047,2226,2260,2020-01-20,620.0
1048,2226,2260,2020-01-27,570.0
1049,2226,2260,2020-02-03,510.0
1050,2226,2260,2020-02-10,460.0
1051,2226,2260,2020-02-17,770.0
1052,2226,2260,2020-02-24,720.0
1053,2226,2260,2020-03-02,1190.0
1054,2226,2260,2020-03-09,900.0
1055,2226,2260,2020-03-16,1580.0
1056,2226,2260,2020-03-23,320.0
1057,2226,2260,2020-03-30,340.0
1058,2226,2260,2020-04-06,540.0
1059,2226,2260,2020-04-13,420.0
1060,2226,2260,2020-04-20,1150.0
1061,2226,2260,2020-04-27,830.0
1062,2226,2260,2020-05-04,420.0
1063,2226,2260,2020-05-11,360.0
1064,2226,2260,2020-05-18,500.0
1065,2226,2260,2020-05-25,800.0
1066,2226,2260,2020-06-01,1290.0
1067,2226,2260,2020-06-08,1440.0
1068,2226,2260,2020-06-15,1300.0
1069,2226,2260,2020-06-22,910.0
1070,2226,2260,2020-06-29,910.0
1071,2226,2260,2020-07-06,2410.0
1072,2226,2260,2020-07-13,1770.0
1073,2226,2260,2020-07-20,1690.0
1074,2226,2260,2020-07-27,1890.0
1075,2226,2260,2020-08-03,1740.0
1076,2226,2260,2020-08-10,2060.0
1077,2226,2260,2020-08-17,2250.0
1078,2226,2260,2020-08-24,2120.0
1079,2226,2260,2020-08-31,1210.0
1080,2226,2260,2020-09-07,1690.0
1081,2226,2260,2020-09-14,1300.0
1082,2226,2260,2020-09-21,1740.0
1083,2226,2260,2020-09-28,1050.0
1084,2226,2260,2020-10-05,1250.0
1085,2226,2260,2020-10-12,1190.0
1086,2226,2260,2020-10-19,820.0
1087,2226,2260,2020-10-26,900.0
1088,2226,2260,2020-11-02,2210.0
1089,2226,2260,2020-11-09,1270.0
1090,2226,2260,2020-11-16,1040.0
1091,2226,2260,2020-11-23,1250.0
1092,2226,2260,2020-11-30,350.0
1093,2226,2260,2020-12-07,430.0
1094,2226,2260,2020-12-14,770.0
1095,2226,2260,2020-12-21,2300.0
1096,2226,2260,2020-12-28,1340.0
1097,2226,2261,2020-01-06,4080.0
1098,2226,2261,2020-01-13,5450.0
1099,2226,2261,2020-01-20,4810.0
1100,2226,2261,2020-01-27,6880.0
1101,2226,2261,2020-02-03,6530.0
1102,2226,2261,2020-02-10,6500.0
1103,2226,2261,2020-02-17,5820.0
1104,2226,2261,2020-02-24,6570.0
1105,2226,2261,2020-03-02,11850.0
1106,2226,2261,2020-03-09,11160.0
1107,2226,2261,2020-03-16,6840.0
1108,2226,2261,2020-03-23,3990.0
1109,2226,2261,2020-03-30,3530.0
1110,2226,2261,2020-04-06,3540.0
1111,2226,2261,2020-04-13,2740.0
1112,2226,2261,2020-04-20,3580.0
1113,2226,2261,2020-04-27,4440.0
1114,2226,2261,2020-05-04,3680.0
1115,2226,2261,2020-05-11,5240.0
1116,2226,2261,2020-05-18,4880.0
1117,2226,2261,2020-05-25,6270.0
1118,2226,2261,2020-06-01,7810.0
1119,2226,2261,2020-06-08,7840.0
1120,2226,2261,2020-06-15,8180.0
1121,2226,2261,2020-06-22,8490.0
1122,2226,2261,2020-06-29,9620.0
1123,2226,2261,2020-07-06,10470.0
1124,2226,2261,2020-07-13,12580.0
1125,2226,2261,2020-07-20,9900.0
1126,2226,2261,2020-07-27,12020.0
1127,2226,2261,2020-08-03,10460.0
1128,2226,2261,2020-08-10,10380.0
1129,2226,2261,2020-08-17,12680.0
1130,2226,2261,2020-08-24,13310.0
1131,2226,2261,2020-08-31,11640.0
1132,2226,2261,2020-09-07,9750.0
1133,2226,2261,2020-09-14,8160.0
1134,2226,2261,2020-09-21,9030.0
1135,2226,2261,2020-09-28,7590.0
1136,2226,2261,2020-10-05,8450.0
1137,2226,2261,2020-10-12,7710.0
1138,2226,2261,2020-10-19,6030.0
1139,2226,2261,2020-10-26,6850.0
1140,2226,2261,2020-11-02,9310.0
1141,2226,2261,2020-11-09,6960.0
1142,2226,2261,2020-11-16,8740.0
1143,2226,2261,2020-11-23,7490.0
1144,2226,2261,2020-11-30,5800.0
1145,2226,2261,2020-12-07,6710.0
1146,2226,2261,2020-12-14,4640.0
1147,2226,2261,2020-12-21,7800.0
1148,2226,2261,2020-12-28,3730.0
1149,2226,2262,2020-01-06,200.0
1150,2226,2262,2020-01-13,70.0
1151,2226,2262,2020-01-20,350.0
1152,2226,2262,2020-01-27,120.0
1153,2226,2262,2020-02-03,290.0
1154,2226,2262,2020-02-10,250.0
1155,2226,2262,2020-02-17,140.0
1156,2226,2262,2020-02-24,290.0
1157,2226,2262,2020-03-02,620.0
1158,2226,2262,2020-03-09,340.0
1159,2226,2262,2020-03-16,270.0
1160,2226,2262,2020-03-23,100.0
1161,2226,2262,2020-03-30,80.0
1162,2226,2262,2020-04-06,310.0
1163,2226,2262,2020-04-13,190.0
1164,2226,2262,2020-04-20,40.0
1165,2226,2262,2020-04-27,90.0
1166,2226,2262,2020-05-04,160.0
1167,2226,2262,2020-05-11,50.0
1168,2226,2262,2020-05-18,320.0
1169,2226,2262,2020-05-25,550.0
1170,2226,2262,2020-06-01,610.0
1171,2226,2262,2020-06-08,450.0
1172,2226,2262,2020-06-15,670.0
1173,2226,2262,2020-06-22,600.0
1174,2226,2262,2020-06-29,490.0
1175,2226,2262,2020-07-06,370.0
1176,2226,2262,2020-07-13,610.0
1177,2226,2262,2020-07-20,390.0
1178,2226,2262,2020-07-27,460.0
1179,2226,2262,2020-08-03,150.0
1180,2226,2262,2020-08-10,480.0
1181,2226,2262,2020-08-17,660.0
1182,2226,2262,2020-08-24,1160.0
1183,2226,2262,2020-08-31,640.0
1184,2226,2262,2020-09-07,340.0
1185,2226,2262,2020-09-14,300.0
1186,2226,2262,2020-09-21,590.0
1187,2226,2262,2020-09-28,490.0
1188,2226,2262,2020-10-05,770.0
1189,2226,2262,2020-10-12,700.0
1190,2226,2262,2020-10-19,130.0
1191,2226,2262,2020-10-26,610.0
1192,2226,2262,2020-11-02,970.0
1193,2226,2262,2020-11-09,190.0
1194,2226,2262,2020-11-16,580.0
1195,2226,2262,2020-11-23,530.0
1196,2226,2262,2020-11-30,490.0
1197,2226,2262,2020-12-07,790.0
1198,2226,2262,2020-12-14,430.0
1199,2226,2262,2020-12-21,650.0
1200,2226,2262,2020-12-28,140.0
1201,2226,2263,2020-01-06,50.0
1202,2226,2263,2020-01-13,70.0
1203,2226,2263,2020-01-20,310.0
1204,2226,2263,2020-01-27,170.0
1205,2226,2263,2020-02-03,30.0
1206,2226,2263,2020-02-10,160.0
1207,2226,2263,2020-02-17,120.0
1208,2226,2263,2020-02-24,130.0
1209,2226,2263,2020-03-02,50.0
1210,2226,2263,2020-03-09,140.0
1211,2226,2263,2020-03-16,240.0
1212,2226,2263,2020-03-23,60.0
1213,2226,2263,2020-03-30,40.0
1214,2226,2263,2020-04-06,100.0
1215,2226,2263,2020-04-13,30.0
1216,2226,2263,2020-04-20,170.0
1217,2226,2263,2020-04-27,160.0
1218,2226,2263,2020-05-11,290.0
1219,2226,2263,2020-05-18,160.0
1220,2226,2263,2020-05-25,140.0
1221,2226,2263,2020-06-08,70.0
1222,2226,2263,2020-06-15,100.0
1223,2226,2263,2020-06-22,110.0
1224,2226,2263,2020-06-29,60.0
1225,2226,2263,2020-07-06,370.0
1226,2226,2263,2020-07-13,250.0
1227,2226,2263,2020-07-20,280.0
1228,2226,2263,2020-07-27,250.0
1229,2226,2263,2020-08-03,330.0
1230,2226,2263,2020-08-10,90.0
1231,2226,2263,2020-08-17,230.0
1232,2226,2263,2020-09-14,50.0
1233,2226,2263,2020-10-12,130.0
1234,2226,2263,2020-10-19,140.0
1235,2226,2263,2020-10-26,20.0
1236,2226,2263,2020-11-09,180.0
1237,2226,2263,2020-11-16,170.0
1238,2226,2263,2020-11-23,520.0
1239,2226,2263,2020-11-30,150.0
1240,2226,2263,2020-12-07,30.0
1241,2226,2263,2020-12-21,190.0
1242,2226,2263,2020-12-28,150.0
1243,2226,2265,2020-01-06,160.0
1244,2226,2265,2020-01-13,120.0
1245,2226,2265,2020-01-20,240.0
1246,2226,2265,2020-01-27,240.0
1247,2226,2265,2020-02-03,170.0
1248,2226,2265,2020-02-10,100.0
1249,2226,2265,2020-02-17,50.0
1250,2226,2265,2020-02-24,120.0
1251,2226,2265,2020-03-02,1660.0
1252,2226,2265,2020-03-09,2000.0
1253,2226,2265,2020-03-16,920.0
1254,2226,2265,2020-03-23,150.0
1255,2226,2265,2020-03-30,210.0
1256,2226,2265,2020-04-06,440.0
1257,2226,2265,2020-04-13,30.0
1258,2226,2265,2020-04-27,130.0
1259,2226,2265,2020-05-04,320.0
1260,2226,2265,2020-05-11,170.0
1261,2226,2265,2020-05-18,70.0
1262,2226,2265,2020-05-25,190.0
1263,2226,2265,2020-06-01,680.0
1264,2226,2265,2020-06-08,290.0
1265,2226,2265,2020-06-15,110.0
1266,2226,2265,2020-06-22,240.0
1267,2226,2265,2020-06-29,200.0
1268,2226,2265,2020-07-06,340.0
1269,2226,2265,2020-07-13,260.0
1270,2226,2265,2020-07-20,400.0
1271,2226,2265,2020-07-27,380.0
1272,2226,2265,2020-08-03,260.0
1273,2226,2265,2020-08-10,490.0
1274,2226,2265,2020-08-17,510.0
1275,2226,2265,2020-08-24,920.0
1276,2226,2265,2020-08-31,30.0
1277,2226,2265,2020-09-07,220.0
1278,2226,2265,2020-09-14,180.0
1279,2226,2265,2020-09-21,470.0
1280,2226,2265,2020-09-28,380.0
1281,2226,2265,2020-10-05,20.0
1282,2226,2265,2020-10-12,390.0
1283,2226,2265,2020-10-19,290.0
1284,2226,2265,2020-10-26,630.0
1285,2226,2265,2020-11-02,250.0
1286,2226,2265,2020-11-09,290.0
1287,2226,2265,2020-11-16,100.0
1288,2226,2265,2020-11-23,180.0
1289,2226,2265,2020-11-30,220.0
1290,2226,2265,2020-12-07,260.0
1291,2226,2265,2020-12-14,310.0
1292,2226,2265,2020-12-21,620.0
1293,2226,2265,2020-12-28,630.0
1294,2226,2266,2020-01-06,30.0
1295,2226,2266,2020-01-13,60.0
1296,2226,2266,2020-01-20,30.0
1297,2226,2266,2020-01-27,20.0
1298,2226,2266,2020-02-03,20.0
1299,2226,2266,2020-02-10,330.0
1300,2226,2266,2020-02-17,180.0
1301,2226,2266,2020-02-24,250.0
1302,2226,2266,2020-03-02,1100.0
1303,2226,2266,2020-03-09,1340.0
1304,2226,2266,2020-03-16,520.0
1305,2226,2266,2020-03-23,540.0
1306,2226,2266,2020-03-30,180.0
1307,2226,2266,2020-04-06,480.0
1308,2226,2266,2020-04-13,110.0
1309,2226,2266,2020-04-20,140.0
1310,2226,2266,2020-04-27,230.0
1311,2226,2266,2020-05-04,290.0
1312,2226,2266,2020-05-11,50.0
1313,2226,2266,2020-05-18,240.0
1314,2226,2266,2020-05-25,770.0
1315,2226,2266,2020-06-01,160.0
1316,2226,2266,2020-06-08,180.0
1317,2226,2266,2020-06-15,200.0
1318,2226,2266,2020-06-22,180.0
1319,2226,2266,2020-06-29,170.0
1320,2226,2266,2020-07-06,620.0
1321,2226,2266,2020-07-13,460.0
1322,2226,2266,2020-07-20,220.0
1323,2226,2266,2020-07-27,440.0
1324,2226,2266,2020-08-03,490.0
1325,2226,2266,2020-08-10,570.0
1326,2226,2266,2020-08-17,260.0
1327,2226,2266,2020-08-24,870.0
1328,2226,2266,2020-08-31,250.0
1329,2226,2266,2020-09-07,170.0
1330,2226,2266,2020-09-14,60.0
1331,2226,2266,2020-09-21,600.0
1332,2226,2266,2020-09-28,170.0
1333,2226,2266,2020-10-05,390.0
1334,2226,2266,2020-10-12,180.0
1335,2226,2266,2020-10-19,340.0
1336,2226,2266,2020-10-26,340.0
1337,2226,2266,2020-11-02,320.0
1338,2226,2266,2020-11-09,100.0
1339,2226,2266,2020-11-16,300.0
1340,2226,2266,2020-11-23,180.0
1341,2226,2266,2020-11-30,70.0
1342,2226,2266,2020-12-07,880.0
1343,2226,2266,2020-12-14,140.0
1344,2226,2266,2020-12-21,120.0
1345,2226,2266,2020-12-28,180.0
1346,2226,2268,2020-01-06,100.0
1347,2226,2268,2020-01-13,190.0
1348,2226,2268,2020-01-27,130.0
1349,2226,2268,2020-02-03,120.0
1350,2226,2268,2020-02-10,230.0
1351,2226,2268,2020-02-17,180.0
1352,2226,2268,2020-02-24,190.0
1353,2226,2268,2020-03-02,410.0
1354,2226,2268,2020-03-09,640.0
1355,2226,2268,2020-03-16,710.0
1356,2226,2268,2020-03-23,690.0
1357,2226,2268,2020-03-30,170.0
1358,2226,2268,2020-04-06,100.0
1359,2226,2268,2020-04-13,70.0
1360,2226,2268,2020-04-20,260.0
1361,2226,2268,2020-04-27,300.0
1362,2226,2268,2020-05-04,370.0
1363,2226,2268,2020-05-11,140.0
1364,2226,2268,2020-05-18,270.0
1365,2226,2268,2020-05-25,490.0
1366,2226,2268,2020-06-01,770.0
1367,2226,2268,2020-06-08,370.0
1368,2226,2268,2020-06-15,390.0
1369,2226,2268,2020-06-22,40.0
1370,2226,2268,2020-06-29,690.0
1371,2226,2268,2020-07-06,1660.0
1372,2226,2268,2020-07-13,1320.0
1373,2226,2268,2020-07-20,800.0
1374,2226,2268,2020-07-27,910.0
1375,2226,2268,2020-08-03,460.0
1376,2226,2268,2020-08-10,540.0
1377,2226,2268,2020-08-17,960.0
1378,2226,2268,2020-08-24,180.0
1379,2226,2268,2020-08-31,120.0
1380,2226,2268,2020-09-07,600.0
1381,2226,2268,2020-09-14,600.0
1382,2226,2268,2020-09-21,370.0
1383,2226,2268,2020-09-28,260.0
1384,2226,2268,2020-10-05,160.0
1385,2226,2268,2020-10-12,610.0
1386,2226,2268,2020-10-19,530.0
1387,2226,2268,2020-10-26,640.0
1388,2226,2268,2020-11-02,330.0
1389,2226,2268,2020-11-16,220.0
1390,2226,2268,2020-11-23,200.0
1391,2226,2268,2020-11-30,70.0
1392,2226,2268,2020-12-07,770.0
